id,nazev,nace,ulice_cp,psc_obec,souradnice,adm,prikon,nox,so2,co,co2,tzl,voc,amoniak,ostatni,paliva
119806382,České Radiokomunikace - RO Strahov,612090,Skokanská 2117/1,169 00 Praha,"50° 4´ 46.633"" sš 14° 22´ 32.324"" vd",22172971,2.2,0.013,0.0,0.006,0,0.0,0,0,0.0,nafta;zemní plyn
119802512,České teplo s.r.o. - areál MBÚ - kotelna Zk,353010,,142 00 Praha,"50° 0´ 51.993"" sš 14° 27´ 50.749"" vd",30482089,2.5,0,0,0,0,0,0,0,0,
731280263,České teplo s.r.o. - DA Garáže Klíčov,353010,,190 00 Praha,"50° 7´ 14.578"" sš 14° 30´ 39.407"" vd",,,0,0,0,0,0,0,0,0,nafta
732150043,České teplo s.r.o. - DA Garáže Vršovice,353010,,101 00 Praha,"50° 3´ 44.066"" sš 14° 28´ 22.222"" vd",,0.4,0,0,0,0,0,0,0,0,nafta
732451021,České teplo s.r.o. - horkovodní kotelna,353010,U vozovny 590/6,108 00 Praha,"50° 4´ 27.146"" sš 14° 31´ 52.531"" vd",22591761,19.1,1.903,0,0.037,0,0,0,0,0,zemní plyn
731640013,České teplo s.r.o. - Kotelna Mladoboleslavská 1116,353010,Mladoboleslavská 1116,197 00 Praha,"50° 7´ 50.723"" sš 14° 32´ 32.985"" vd",77881362,0.5,0.006,0,0.004,0,0,0,0,0,zemní plyn
731640023,České teplo s.r.o. - Kotelna Mladoboleslavská 1121,353010,Mladoboleslavská 1121,197 00 Praha,"50° 7´ 54.252"" sš 14° 32´ 33.029"" vd",79083501,0.4,0.017,0,0.007,0,0,0,0,0,zemní plyn
310097642,České teplo s.r.o. - Metro Zličín,353010,Na Radosti 132/51,155 21 Praha,"50° 3´ 3.485"" sš 14° 16´ 41.153"" vd",22758101,4.5,0.572,0,0.023,0,0,0,0,0,zemní plyn
310099372,"České teplo s.r.o. - Praha - Dopravní podnik - garáž Řepy, R",353010,Reinerova 701/6,163 00 Praha,"50° 4´ 28.163"" sš 14° 18´ 23.752"" vd",22249788,4.8,0.654,0,0.029,0,0,0,0,0,zemní plyn
310000442,České teplo s.r.o. - Praha - Dopravní podnik - nám.Hrdinů,353010,náměstí Hrdinů 725/13,140 00 Praha,"50° 3´ 24.153"" sš 14° 26´ 16.099"" vd",21946078,1.6,0.099,0,0.004,0,0,0,0,0,zemní plyn
310094272,"České teplo s.r.o. - Praha, obytný soubor Šafránka",353010,Dělená 957/1,155 00 Praha,"50° 2´ 17.137"" sš 14° 19´ 21.990"" vd",26759799,2.0,0.155,0,0.0,0,0,0,0,0,zemní plyn
728220871,České teplo s.r.o. - Správa vozidel Kačerov,353010,Ke garážím 1556/2,140 00 Praha,"50° 2´ 24.402"" sš 14° 28´ 2.560"" vd",73177997,10.2,0.822,0,0.146,0,0,0,0,0,nafta;zemní plyn
732051011,České teplo s.r.o. - Technolog.plyn.kotelna - DP - OZM Hostivař,353010,Sazečská 227/1,108 00 Praha,"50° 4´ 28.272"" sš 14° 31´ 6.213"" vd",22601619,5.9,0.127,0,0.005,0,0,0,0,0,zemní plyn
731940203,České teplo s.r.o. - Vozovna Strašnice,353010,Starostrašnická 25/55,100 00 Praha,"50° 4´ 33.065"" sš 14° 29´ 21.682"" vd",22599533,0.7,0.354,0,0.015,0,0,0,0,0,zemní plyn
738620091,"Českomoravský cement, závod Radotín",235100,K cementárně 1261/25,153 02 Praha,"49° 59´ 46.116"" sš 14° 20´ 23.359"" vd",22057013,3.3,830.284,17.477,112.29,0,8.877,0,40.623,4.309502012199999,nafta;zemní plyn
310097982,"Českomoravský cement, závod Radotín, lom Hvížďalka, Praha",235100,,153 00 Praha,"49° 59´ 45.704"" sš 14° 19´ 42.898"" vd",,,0,0,0,0,0.441,0,0,0,
310097992,"Českomoravský cement, závod Radotín, lom Špička, Praha",235100,,153 00 Praha,"50° 0´ 0.700"" sš 14° 19´ 34.600"" vd",,,0,0,0,0,0.051,0,0,0,
319900842,Domanský s.r.o.,451100,Českobrodská 566,198 00 Praha,"50° 5´ 15.211"" sš 14° 33´ 22.478"" vd",25102192,,0,0,0,0,0,0.863,0,0,
319900362,"Dopravní podnik hl. m. Prahy, a.s. - Depo Hostivař",493100,Sazečská 227/1,108 00 Praha,"50° 4´ 28.272"" sš 14° 31´ 6.213"" vd",22601619,,0,0,0,0,0,0.536,0,0,
732050411,"Dopravní podnik hl. m. Prahy, a.s. - Depo Hostivař -  OZM",493100,Sazečská 3206/3,108 00 Praha,"50° 4´ 26.254"" sš 14° 31´ 12.651"" vd",22758356,,0,0,0,0,0.156,1.095,0,0,
310065712,"Dopravní podnik hl. m. Prahy, a.s. - Depo Kačerov",493100,Sliačská 1150/1,141 00 Praha,"50° 2´ 34.990"" sš 14° 28´ 7.634"" vd",21912343,0.4,0,0,0,0,0,0.509,0,0,nafta
728220101,"Dopravní podnik hl. m. Prahy, a.s. - Garáž Kačerov",493100,Ke garážím 1556/2,140 00 Praha,"50° 2´ 24.402"" sš 14° 28´ 2.560"" vd",73177997,,0,0,0,0,0,1.018,0,0,
731430741,"Dopravní podnik hl. m. Prahy, a.s. - Garáž Klíčov",493100,Letňanská 65/24,190 00 Praha,"50° 7´ 12.051"" sš 14° 30´ 34.837"" vd",22541632,,0,0,0,0,0,0.646,0,0,
729700251,"Dopravní podnik hl. m. Prahy, a.s. - Garáž Řepy",493100,Reinerova 701/6,163 00 Praha,"50° 4´ 28.163"" sš 14° 18´ 23.752"" vd",22249788,,0,0,0,0,0,0.901,0,0,
732250871,"Dopravní podnik hl. m. Prahy, a.s. - Garáž Vršovice",493100,Nad Vršovskou horou 80/1a,101 00 Praha,"50° 3´ 44.561"" sš 14° 28´ 22.850"" vd",22591966,,0,0,0,0,0,0.197,0,0,
732450371,"Dopravní podnik hl. m. Prahy, a.s. - Ústřední dílny Hostivař",493100,U vozovny 590/6,108 00 Praha,"50° 4´ 27.146"" sš 14° 31´ 52.531"" vd",22591761,0.7,0.034,0,0.023,0,0.312,9.853,0,0,zemní plyn
319900592,"Dopravní podnik hl. m. Prahy, a.s. - Vozovna Hloubětín",493100,Kbelská 102/21,198 00 Praha,"50° 6´ 27.804"" sš 14° 31´ 52.208"" vd",30502799,,0,0,0,0,0,0,0,0,
731940301,Druchema - Závod 030 - Strašnice,205200,Služeb 753/3,100 00 Praha,"50° 4´ 37.597"" sš 14° 31´ 12.633"" vd",25679520,0.8,0.124,0,0.005,0,0.001,1.331,0,0.158,zemní plyn
731640791,DYTRON EUROPE s.r.o. - Toužimská,279000,Toužimská 943/24a,197 00 Praha,"50° 7´ 58.784"" sš 14° 32´ 35.271"" vd",25745611,,0.044,0,0,0,0.002,0.012,0,0.035,
731230063,D&Z spol. s r. o.,422100,Průmyslová,198 00 Praha,"50° 6´ 19.152"" sš 14° 32´ 25.174"" vd",,,0,0,0,0,1.115,0,0,0,
773420203,Eclipse Print - tiskárna,181200,Přátelství 1615/1a,104 00 Praha,"50° 2´ 39.576"" sš 14° 34´ 53.156"" vd",78094071,2.3,0.1,0,0.004,0,0,2.115,0,0,zemní plyn
310067802,"Elektroline a.s. - Praha, K Ládví",422200,K Ládví 1805/20,184 00 Praha,"50° 8´ 6.818"" sš 14° 27´ 3.910"" vd",25302558,0.3,0.03,0,0.001,0,0,0,0,0,zemní plyn
310001782,"Elektrotechnický zkušební ústav, s.p. - Praha, Pod lisem",712090,Pod lisem 129/2,182 00 Praha,"50° 6´ 59.348"" sš 14° 26´ 2.139"" vd",22396080,0.4,0.111,0.001,0.008,0,0.001,0,0,0.002,zemní plyn
310011892,"ENE s.r.o. - Praha, Sokolská",353000,Sokolská 490/31,120 00 Praha,"50° 4´ 29.934"" sš 14° 25´ 43.974"" vd",21730415,0.3,0.008,0.001,0.001,0,0.001,0,0,0.003,zemní plyn
731520023,"Energotrans, a.s. - Výtopna Třeboradice",351100,Za tratí 197,196 00 Praha,"50° 9´ 48.922"" sš 14° 30´ 51.512"" vd",22519785,127.8,0.288,0.006,0.004,487.954,0.005,0,0,0,zemní plyn
728310591,"ERDING, a.s. - kotelna VŠCHT",353010,Technologická 956/2a,148 00 Praha,"50° 1´ 10.244"" sš 14° 29´ 56.876"" vd",30484651,10.0,2.288,0,0.796,0,0.014,0,0,0,zemní plyn
728768841,EUROPRINT a.s.,181200,Pod Kotlářkou 151/3,150 00 Praha,"50° 4´ 18.330"" sš 14° 21´ 34.155"" vd",22018948,,4.269,0,0.864,0,0,13.962,0,0,
729580123,FAČR Property Diskařská 100,683200,Diskařská 2431/4,169 00 Praha,"50° 4´ 49.449"" sš 14° 22´ 55.931"" vd",28121422,12.2,0.813,0,0.071,0,0,0,0,0,zemní plyn
732318381,FAKULTNÍ NEMOCNICE KV-plynová kotelna,861000,Šrobárova 1150/50,100 00 Praha,"50° 4´ 32.598"" sš 14° 28´ 31.533"" vd",22650741,16.4,0.019,0,0.01,0,0,0,0,0,zemní plyn
728951001,Fakultní nemocnice v Motole,861000,V úvalu 84/1,150 00 Praha,"50° 4´ 21.598"" sš 14° 20´ 25.957"" vd",25267132,59.8,7.078,0.045,0.381,0,0.026,0,0,0.077819331032,nafta;odpad;zemní plyn
920770193,"FARM THERM, s.r.o. - Radotínská, o.p.s",353000,U starého stadiónu 1585/9,153 00 Praha,"49° 58´ 54.096"" sš 14° 21´ 25.009"" vd",28015291,0.5,0.022,0,0.018,0,0,0,0,0,zemní plyn
310095062,"FCC Česká republika, s.r.o. - Praha 8, Ďáblická",381100,Ďáblická 791/89,182 00 Praha,"50° 9´ 24.986"" sš 14° 29´ 0.000"" vd",25050656,,0,0,0,0,0,0,0,18.35,
643770043,FERRATT INTERNATIONAL CZECH s.r.o. - tiskárna,181200,Vlastibořská 2828/6,193 00 Praha,"50° 7´ 14.180"" sš 14° 35´ 54.807"" vd",28216261,,0,0,0,0,0,1.257,0,0,
730120043,"FHA Czech, s.r.o.",682020,Komunardů 1584/42,170 00 Praha,"50° 6´ 21.129"" sš 14° 27´ 0.528"" vd",27591620,0.8,0,0,0,0,0,0,0,0,
310067402,Fintherm a.s.,251100,Za tratí 197,196 00 Praha,"50° 9´ 48.922"" sš 14° 30´ 51.512"" vd",22519785,,0,0,0,0,0.0,0,0,0.603,
310065632,"FIORINI INTERNATIONAL Czech Republic s.r.o.- Praha, Jeřábová",172100,Jeřábová 899/2,190 00 Praha,"50° 5´ 57.426"" sš 14° 30´ 29.213"" vd",25544586,1.8,0.156,0,0.005,0,0,0,0,0,zemní plyn
310067812,Florenc Office Center s.r.o.,682020,Pobřežní 1/648,186 00 Praha,"50° 5´ 32.295"" sš 14° 26´ 20.579"" vd",25745468,1.5,0.184,0.001,0.031,0,0.029,0,0,0.006,zemní plyn
310055722,FRANCES s.r.o.,181200,Na Košince 106/3,180 00 Praha,"50° 6´ 38.515"" sš 14° 28´ 0.070"" vd",22375929,,0,0,0,0,0,0,0,0.86,
310053732,FRISCHBETON s.r.o. - betonárna Měcholupy,236300,K Měcholupům 495,109 00 Praha,"50° 2´ 59.118"" sš 14° 33´ 58.455"" vd",25302507,1.0,0.09,0,0.004,0,0.935,0,0,0,"plynové oleje pro topení (obsah síry max. do 0,1 % vč.)"
727020361,FSHP s.r.o. - Hotel Four Seasons,551010,Veleslavínova 1098/2a,110 00 Praha,"50° 5´ 16.159"" sš 14° 24´ 51.487"" vd",25406361,3.8,0.422,0,0.035,0,0,0,0,0.088,nafta;zemní plyn
683970023,FTV Lipence s.r.o. - VT Lipence,460000,K Radotínu 492,155 31 Praha,"49° 58´ 32.041"" sš 14° 22´ 9.335"" vd",25049691,2.2,2.566,0,1.248,0,0.043,0,0,0,dřevní biomasa
310038582,"Fyzikální ústav AV ČR, v.v.i. - Praha 6, Cukrovarnická 10",721900,Cukrovarnická 112/10,162 00 Praha,"50° 5´ 40.494"" sš 14° 23´ 4.058"" vd",22256211,1.3,0.043,0,0.056,0,0,0,0,0,nafta;zemní plyn
310066412,"Galvanovna Omega, s.r.o.",256100,Kolbenova 305/40,190 00 Praha,"50° 6´ 36.634"" sš 14° 30´ 54.616"" vd",22543074,,0,0,0,0,0,0,0,0.003424,
310099322,GE Aviation Czech s.r.o.,303000,Beranových 65,199 00 Praha,"50° 8´ 5.692"" sš 14° 30´ 51.159"" vd",22492135,1.0,4.208,0.268,1.165,0,0.0,0.196,0,0.238,zemní plyn
727071273,"Gestin Centrum, s.r.o.",682000,Na poříčí 1040/10,110 00 Praha,"50° 5´ 20.677"" sš 14° 25´ 51.197"" vd",21708649,0.2,0,0,0,0,0,0,0,0,zemní plyn
727070221,"Gestin Holding, a.s - Hotel Hilton Prague Old Town",551010,Na poříčí 1040/10,110 00 Praha,"50° 5´ 20.677"" sš 14° 25´ 51.197"" vd",21708649,2.5,0.495,0.002,0.083,0,0.078,0,0,0.017,zemní plyn
310059712,"Globus ČR, k.s. - Čakovice",471100,Kostelecká 823/77,196 00 Praha,"50° 9´ 4.002"" sš 14° 30´ 17.334"" vd",22412727,1.7,0.078,0,0.019,0,0,0.247,0,0,zemní plyn
310093702,"Globus ČR, k.s. - Černý Most",471100,Chlumecká 765/6,198 00 Praha,"50° 6´ 26.609"" sš 14° 35´ 4.579"" vd",22758194,0.5,0.006,0,0.001,0,0,0.241,0,0,zemní plyn
310064932,"Globus ČR, k.s. - Zličín",471100,Sárská 133/5,155 00 Praha,"50° 3´ 10.997"" sš 14° 17´ 47.112"" vd",24990493,4.8,0.355,0,0.036,0,0,0.705,0,0,zemní plyn
755540323,GRAFOTECHNA PLUS,181200,Lýskova 1594/33,155 00 Praha,"50° 3´ 10.695"" sš 14° 18´ 55.399"" vd",22119523,,0,0,0,0,0,1.23,0,0,
727870103,HAMR - Sport a.s. - Braník,431000,Vltavanů,143 00 Praha,"50° 2´ 11.795"" sš 14° 25´ 10.466"" vd",,1.3,0,0,0,0,0,0,0,0,zemní plyn
310099012,"HAMR - Sport, a.s. - Praha - sportovní areál Braník",931100,Vltavanů 1572,147 00 Praha,"50° 1´ 37.696"" sš 14° 24´ 3.899"" vd",,1.3,0,0,0,0,0,0,0,0,zemní plyn
310099002,"HAMR - Sport, a.s. - Praha - tenisová hala Záběhlice",931100,K vodě 3200/3,106 00 Praha,"50° 3´ 11.011"" sš 14° 29´ 9.799"" vd",25361376,2.5,0,0,0,0,0,0,0,0,zemní plyn
732510113,HAMR - Sport a.s. - Štěrboholy,431000,U školy 430,102 00 Praha,"50° 4´ 13.496"" sš 14° 33´ 10.987"" vd",27156362,0.4,0,0,0,0,0,0,0,0,zemní plyn
732110133,HAMR - Sport a.s. - Záběhlice,431000,K vodě 3200/3,106 00 Praha,"50° 3´ 11.011"" sš 14° 29´ 9.799"" vd",25361376,2.5,0,0,0,0,0,0,0,0,zemní plyn
732510033,HAMR - Štěrboholy,931100,U školy 430,102 00 Praha,"50° 4´ 13.496"" sš 14° 33´ 10.987"" vd",27156362,0.4,0,0,0,0,0,0,0,0,zemní plyn
728160233,HARRO - Trimaran,682020,Na strži 2097/63,140 00 Praha,"50° 2´ 59.256"" sš 14° 26´ 22.673"" vd",78347050,2.0,0.0,0,0.0,0,0,0,0,0,
728610123,Hasičský záchranný sbor HLMP - HS Modřany,842500,Generála Šišky 2140,143 00 Praha,"50° 0´ 22.467"" sš 14° 26´ 22.697"" vd",70864772,1.1,0.07,0,0.017,0,0,0,0,0,zemní plyn
727070393,HLAVNÍ MĚSTO PRAHA,841100,Nám. Franze Kafky 16/1,110 00 Praha,"50° 5´ 15.816"" sš 14° 25´ 8.172"" vd",21714924,2.7,0,0,0,0,0,0,0,0,
119800092,"HOSTIVAŘ, a.s.",682020,U továren 770/1b,102 00 Praha,"50° 3´ 24.662"" sš 14° 31´ 50.948"" vd",22572309,1.6,0.049,0,0.021,0,0,0,0,0,zemní plyn
119800302,Hudební divadlo v Karlíně,900100,Křižíkova 283/10,186 00 Praha,"50° 5´ 24.756"" sš 14° 26´ 28.417"" vd",22351540,1.0,0.109,0,0.004,0,0,0,0,0,zemní plyn
731750053,Huhtamaki Flexible Packaging Czech a.s. - tiskárna,181200,U Elektry 838/2d,198 00 Praha,"50° 6´ 8.001"" sš 14° 31´ 32.690"" vd",25543989,0.5,0.078,0,0.006,0,0,0.2,0,1.113,zemní plyn
729350043,HVV Energo s.r.o. - plynová kotelna FTVS,331000,José Martího 269/31,162 00 Praha,"50° 5´ 35.262"" sš 14° 20´ 6.254"" vd",22282378,2.1,0.465,0,0.01,0,0,0,0,0,zemní plyn
629950023,Hyundai Českobrodská,451100,Českobrodská 453,190 12 Praha,"50° 4´ 55.216"" sš 14° 35´ 23.705"" vd",22417915,0.5,0.03,0,0.001,0,0,0.879,0,0.197,zemní plyn
310091212,"Charles Square Center s.r.o. - Praha, Karlovo nám. 10",682020,Karlovo náměstí 2097/10,120 00 Praha,"50° 4´ 31.788"" sš 14° 25´ 7.125"" vd",25642766,3.9,0.289,0,0.089,0,0,0,0,0,nafta;zemní plyn
729710511,IDEAL ČESKÁ s.r.o. - čistírna oděvů BEL&BLANC - OC Šestka Ruzyně,960100,Fajtlova 1090/1,161 00 Praha,"50° 5´ 38.461"" sš 14° 17´ 26.915"" vd",26655241,,0,0,0,0,0,0.38,0,0,
727020271,"IDEAL ČESKÁ s.r.o. - čistírna oděvů Bel&Blanc, Dlouhá, Praha 1",960100,Dlouhá 706/20,110 00 Praha,"50° 5´ 23.314"" sš 14° 25´ 25.586"" vd",21723494,,0,0,0,0,0,0.094,0,0,
731280871,"IDEAL ČESKÁ s.r.o. - čistírna oděvů Bel&Blanc, Galerie Fénix, Praha 9",960100,Freyova 945/35,190 00 Praha,"50° 6´ 37.046"" sš 14° 30´ 5.713"" vd",27431592,,0,0,0,0,0,0.451,0,0,
731568461,"IDEAL ČESKÁ s.r.o. - čistírna oděvů Bel&Blanc, Globus Čakovice",960100,Kostelecká 822/75,196 00 Praha,"50° 9´ 1.228"" sš 14° 30´ 19.003"" vd",22412719,,0,0,0,0,0,0.27,0,0,
793260751,"IDEAL ČESKÁ s.r.o. - čistírna oděvů Bel&Blanc, Metropole Zličín, Praha 5",960100,Řevnická 121/1,155 21 Praha,"50° 3´ 15.557"" sš 14° 17´ 19.077"" vd",25671944,,0,0,0,0,0,0.407,0,0,
732510791,"IDEAL ČESKÁ s.r.o. - čistírna oděvů Bel&Blanc, NC EUROPARK Štěrboholy",960100,Nákupní 389/3,102 00 Praha,"50° 4´ 21.008"" sš 14° 32´ 35.621"" vd",25671022,,0,0,0,0,0,0.253,0,0,
727160531,"IDEAL ČESKÁ s.r.o. - čistírna oděvů Bel&Blanc, NC Palác Flora, Praha 3",960100,Vinohradská 1612/149,130 00 Praha,"50° 4´ 40.591"" sš 14° 27´ 37.796"" vd",21784353,,0,0,0,0,0,0.714,0,0,
727758271,"IDEAL ČESKÁ s.r.o. - čistírna oděvů Bel&Blanc, OC Arkády Pankrác",960100,Na Pankráci 1727/86,140 00 Praha,"50° 3´ 3.760"" sš 14° 26´ 20.836"" vd",27939359,,0,0,0,0,0,0.69,0,0,
731670651,"IDEAL ČESKÁ s.r.o. - čistírna oděvů Bel&Blanc, OC Černý Most, Praha 9",960100,Chlumecká 765/6,198 00 Praha,"50° 6´ 26.609"" sš 14° 35´ 4.579"" vd",22758194,,0,0,0,0,0,0.599,0,0,
732250951,"IDEAL ČESKÁ s.r.o. - čistírna oděvů Bel&Blanc, OC Eden, Praha 10",960100,U Slavie 1527/5,100 00 Praha,"50° 4´ 2.825"" sš 14° 28´ 9.701"" vd",26224151,,0,0,0,0,0,0.446,0,0,
731338281,"IDEAL ČESKÁ s.r.o. - čistírna oděvů Bel&Blanc, OC Galerie Harfa",960100,Českomoravská 2420/15a,190 00 Praha,"50° 6´ 13.164"" sš 14° 29´ 25.462"" vd",28270398,,0,0,0,0,0,0.118,0,0,
731430671,"IDEAL ČESKÁ s.r.o. - čistírna oděvů Bel&Blanc, OC Letňany",960100,Veselská 663,199 00 Praha,"50° 8´ 7.120"" sš 14° 30´ 0.786"" vd",25194178,,0,0,0,0,0,0.393,0,0,
728730731,"IDEAL ČESKÁ s.r.o. - čistírna oděvů Bel&Blanc, OC Nové Butovice, Praha 5",960100,Radlická 520/117,158 00 Praha,"50° 2´ 53.515"" sš 14° 21´ 16.649"" vd",22753851,,0,0,0,0,0,0.244,0,0,
727870851,"IDEAL ČESKÁ s.r.o. - čistírna oděvů Bel&Blanc, OC NOVO Plaza, Praha 4",960100,Novodvorská 994/138,142 00 Praha,"50° 1´ 39.261"" sš 14° 25´ 50.641"" vd",24991597,,0,0,0,0,0,0.477,0,0,
729050631,"IDEAL ČESKÁ s.r.o. - čistírna oděvů Bel&Blanc, OC Nový Smíchov, Praha 5",960100,Plzeňská 233/8,150 00 Praha,"50° 4´ 19.854"" sš 14° 24´ 8.640"" vd",25600842,,0,0,0,0,0,1.001,0,0,
727070381,"IDEAL ČESKÁ s.r.o. - čistírna oděvů Bel&Blanc, OC Palladium, Praha 1",960100,náměstí Republiky 1078/1,110 00 Praha,"50° 5´ 21.144"" sš 14° 25´ 42.954"" vd",21709084,,0,0,0,0,0,0.681,0,0,
728220841,"IDEAL ČESKÁ s.r.o. - čistírna oděvů Bel&Blanc, Praha 4-Chodov",960100,Roztylská 2321/19,148 00 Praha,"50° 1´ 52.349"" sš 14° 29´ 24.995"" vd",26224186,,0,0,0,0,0,0.145,0,0,
119814672,"IDEAL ČESKÁ s.r.o. - čistírna oděvů Bel&Blanc, Praha 8 Bohnice",960100,Lodžská 850/6,181 00 Praha,"50° 7´ 39.833"" sš 14° 25´ 2.507"" vd",42732972,,0,0,0,0,0,0.112,0,0,
728160701,"IHI Towers, s.r.o. - hotel Corinthia Towers, Praha",551010,Kongresová 1655/1,140 00 Praha,"50° 3´ 45.288"" sš 14° 25´ 55.204"" vd",21954623,2.8,0.96,0.005,0.16,0,0.151,0,0,0.032,zemní plyn
727071163,Inafy Estates s.r.o. - budova Millennium,551010,V celnici 1028/10,110 00 Praha,"50° 5´ 17.491"" sš 14° 25´ 54.462"" vd",25958917,6.0,0.532,0.0,0.131,0,0.0,0,0,0.0,nafta;zemní plyn
643770313,InColour s.r.o. - prášková lakovna,433420,Ve žlíbku 1849/2a,193 00 Praha,"50° 7´ 11.172"" sš 14° 37´ 26.859"" vd",22447806,,0,0,0,0,0,0.007,0,0,
310095522,"INFORM - TOUR, spol. s r.o. - ČS PHM - Praha",473000,Plzeňská 130/221,150 00 Praha,"50° 4´ 2.880"" sš 14° 20´ 11.964"" vd",22041125,,0,0,0,0,0,0.019,0,0,
119813322,"innogy Energo, s.r.o. - TG Limuzská",353010,Limuzská 3135/12,108 00 Praha,"50° 4´ 47.526"" sš 14° 30´ 32.801"" vd",22715649,2.0,0.436,0,0.221,0,0,0,0,0,zemní plyn
119813912,"innogy Energo, s.r.o. - Troja",353010,Hnězdenská 735/6,181 00 Praha,"50° 7´ 36.262"" sš 14° 25´ 14.160"" vd",25583913,0.9,1.004,0,0.577,0,0,0,0,0,zemní plyn
119813922,"innogy Energo, s.r.o. - Zálesí",353010,Štúrova 1701/55,142 00 Praha,"50° 1´ 46.993"" sš 14° 27´ 0.000"" vd",21874492,0.4,0.478,0,0.275,0,0,0,0,0,zemní plyn
727590073,"INSTALACE Praha, spol. s r.o. - ČS Antala Staška",432200,Antala Staška 1292/32,140 00 Praha,"50° 2´ 25.898"" sš 14° 26´ 23.806"" vd",21870195,9.9,0.009,0.0,0.001,0,0.0,0,0,0.0,nafta
727590063,"INSTALACE Praha, spol. s r.o. - ČS Budějovická",432200,Budějovická 1912/64b,140 00 Praha,"50° 2´ 39.123"" sš 14° 26´ 59.062"" vd",22724478,4.2,0.022,0.0,0.003,0,0.0,0,0,0.0,nafta
727590053,"INSTALACE Praha, spol. s r.o. - ČS Olbrachtova",432200,Olbrachtova 1929/62,140 00 Praha,"50° 2´ 39.549"" sš 14° 26´ 53.050"" vd",22731423,0.9,0.002,0.0,0.0,0,0.0,0,0,0.0,nafta
310095432,"INSTITUT KLINICKÉ A EXPERIMENT. MEDICINY - Praha, Vídeňská",861000,Vídeňská 1958/9,140 00 Praha,"50° 1´ 22.040"" sš 14° 27´ 46.829"" vd",22770852,2.2,0.848,0,0.112,0,0,0,0,0,zemní plyn
727078211,International Trading and Consulting Company s.r.o.,960100,Na poříčí 1038/6,110 00 Praha,"50° 5´ 19.908"" sš 14° 25´ 49.244"" vd",21708614,,0,0,0,0,0,0.058,0,0,
920770053,International Trading and Consulting Company s.r.o.,960100,Sárská 133/5,155 00 Praha,"50° 3´ 10.997"" sš 14° 17´ 47.112"" vd",24990493,,0,0,0,0,0,0.022,0,0,
729588471,International Trading and Consulting Company s.r.o.,960100,Bělohorská 2426/205,169 00 Praha,"50° 4´ 38.723"" sš 14° 20´ 21.374"" vd",27918874,,0,0,0,0,0,0.022,0,0,
728610721,"Interpharma Praha, a.s.",211000,Komořanská 955/61,143 00 Praha,"49° 59´ 34.731"" sš 14° 24´ 37.771"" vd",21925755,5.6,0.321,0,0.006,0,0.008,4.348,0,0.8259,zemní plyn
731941001,INTERTRADE P.T.A. s.r.o. - čistírna oděvů Eurolean - Rabakovská,477800,Přetlucká 3295/50,100 00 Praha,"50° 4´ 13.029"" sš 14° 30´ 37.333"" vd",26231387,,0,0,0,0,0,0.056,0,0,
643770693,"INX  Digital Czech,  a.s.",203000,Do Čertous 2621/13,193 00 Praha,"50° 7´ 28.242"" sš 14° 37´ 2.256"" vd",26678675,,0,0,0,0,0,0.635,0,1.852,
310070772,ITES spol. s r.o  Praha Korunní,353020,Korunní 810/104,101 00 Praha,"50° 4´ 31.156"" sš 14° 27´ 23.847"" vd",22650334,2.9,0.259,0,0.0,0,0,0,0,0,zemní plyn
310057062,"ITES spol. s r.o. - Praha 1, Štěpánská",353020,Štěpánská 626/63,110 00 Praha,"50° 4´ 52.017"" sš 14° 25´ 35.597"" vd",21704040,0.3,0.011,0,0.0,0,0,0,0,0,zemní plyn
310003522,"ITES spol. s r.o. - Praha 1, Těšnov",353020,Těšnov 65/17,110 00 Praha,"50° 5´ 35.522"" sš 14° 26´ 11.556"" vd",21701342,3.4,0.208,0,0.006,0,0,0,0,0,zemní plyn
310049982,"ITES spol. s r.o. - Praha 1, Ve Smečkách",353020,Ve Smečkách 801/33,110 00 Praha,"50° 4´ 48.831"" sš 14° 25´ 40.647"" vd",21706051,1.0,0.203,0,0.137,0,0,0,0,0,zemní plyn
310039662,"ITES spol. s r.o. - Praha 5, Štefánikova",353020,Štefánikova 217/19,150 00 Praha,"50° 4´ 25.704"" sš 14° 24´ 13.041"" vd",22076654,0.3,0.004,0,0.012,0,0,0,0,0,zemní plyn
119805442,Jan Mašek - kotelna,351300,Mečislavova 1354/22,140 00 Praha,"50° 3´ 53.762"" sš 14° 26´ 39.369"" vd",21951489,0.2,0.268,0.031,11.26,0,0.184,0,0,0.682,koks
730120293,Jankovcova 53 s.r.o.,682000,Jankovcova 1522/53,170 00 Praha,"50° 6´ 30.591"" sš 14° 27´ 10.656"" vd",25958895,2.1,0,0,0,0,0,0,0,0,zemní plyn
310094422,Jaroslav Zouna - lakovna součástek speciál.strojů - Praha,452000,Pod šancemi 444/1,190 00 Praha,"50° 5´ 53.430"" sš 14° 30´ 8.906"" vd",22543937,0.3,0.004,0.0,0.001,0,0.0,0.432,0,0.0,zemní plyn
601520053,Jindřich Švestka,256100,Podnikatelská 553,190 11 Praha,"50° 5´ 22.202"" sš 14° 36´ 45.368"" vd",25413341,,0,0,0,0,0.03,0,0,0.0019316,
119801772,JIŘÍ HAMAN - kotelna,351300,Švábky 52/2,180 00 Praha,"50° 6´ 0.000"" sš 14° 28´ 6.844"" vd",22375619,4.5,0.568,0,0.334,0,0.18,0,0,0,hnědé uhlí tříděné
